University,Advisor ID,Advisor Academic Rank,Advisor Gender,Advisor Home Country,Advisor Standard Field,Advisor Previous Universities,Advisor Citation Count,Advisor h-index,Advisor Publication Count,Advisor First Paper Year,Student ID,Student Degree,Student Start Year,Student Gender,Student Home Country,Student Previous Universities
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12274,MS,,Female,Canada,University of Toronto
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12275,PHD,2012,Male,Slovakia,Comenius University Bratislava/Comenius University Bratislava
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12276,MS,,Male,,
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12277,MS,,Male,Canada,University of Toronto
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12278,MS,2021,Male,Canada,University of Toronto
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12279,PHD,2008,Male,Canada,Western University/York University
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12280,MS,2016,Male,Canada,University of Toronto
University of Toronto,advisor638,Professor,Male,United States,Applied computing/Human-centered computing/Computing methodologies,"University of California, Berkeley/Stanford University/Stanford University",22525,60,190,1999,student12281,MS,2018,Male,Canada,Western University
University of Toronto,advisor639,Assistant Professor,Male,Turkey,Computing methodologies/Applied computing/Theory of computation,Boğaziçi University/Boğaziçi University/Stanford University/Stanford University,1258,16,46,2013,student12282,PHD,,Male,Canada,McGill University/McGill University
University of Toronto,advisor639,Assistant Professor,Male,Turkey,Computing methodologies/Applied computing/Theory of computation,Boğaziçi University/Boğaziçi University/Stanford University/Stanford University,1258,16,46,2013,student12283,PHD,,Male,China,Peking University
University of Toronto,advisor639,Assistant Professor,Male,Turkey,Computing methodologies/Applied computing/Theory of computation,Boğaziçi University/Boğaziçi University/Stanford University/Stanford University,1258,16,46,2013,student12284,PHD,2021,Male,Iran,Sharif University of Technology
University of Toronto,advisor639,Assistant Professor,Male,Turkey,Computing methodologies/Applied computing/Theory of computation,Boğaziçi University/Boğaziçi University/Stanford University/Stanford University,1258,16,46,2013,student12285,PHD,,Male,,
University of Toronto,advisor639,Assistant Professor,Male,Turkey,Computing methodologies/Applied computing/Theory of computation,Boğaziçi University/Boğaziçi University/Stanford University/Stanford University,1258,16,46,2013,student12286,PHD,2020,Male,Canada,University of Toronto/University of Toronto
University of Toronto,advisor640,Assistant Professor,Female,India,Computer systems organization/Software and its engineering/Hardware,PES University/Carnegie Mellon University/Carnegie Mellon University,1479,15,35,2015,student12287,PHD,,Female,Greece,
University of Toronto,advisor640,Assistant Professor,Female,India,Computer systems organization/Software and its engineering/Hardware,PES University/Carnegie Mellon University/Carnegie Mellon University,1479,15,35,2015,student12288,PHD,,Male,Greece,
University of Toronto,advisor640,Assistant Professor,Female,India,Computer systems organization/Software and its engineering/Hardware,PES University/Carnegie Mellon University/Carnegie Mellon University,1479,15,35,2015,student12289,PHD,,Male,,
University of Toronto,advisor640,Assistant Professor,Female,India,Computer systems organization/Software and its engineering/Hardware,PES University/Carnegie Mellon University/Carnegie Mellon University,1479,15,35,2015,student12290,MS,2020,Male,Canada,University of British Columbia
University of Toronto,advisor640,Assistant Professor,Female,India,Computer systems organization/Software and its engineering/Hardware,PES University/Carnegie Mellon University/Carnegie Mellon University,1479,15,35,2015,student12291,PHD,2020,,China,Shanghai Jiao Tong University
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12292,PHD,,Male,,
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12293,PHD,2005,Male,Greece,University of Crete/University of Crete
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12294,PHD,,Male,,"Indian Institute of Technology, Bombay"
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12295,PHD,2020,Male,China,Peking University
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12296,PHD,2005,Male,Greece,National and Kapodistrian University of Athens/National and Kapodistrian University of Athens
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12297,PHD,2009,Male,Iran,Sharif University of Technology
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12298,PHD,2017,Male,Greece,Athens University of Economics and Business/University of Toronto
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12299,PHD,2006,Male,,
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12300,PHD,,Male,,
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12301,PHD,2002,Female,,
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12302,PHD,2004,Male,India,"Indian Institute of Technology, Kanpur"
University of Toronto,advisor641,Professor,Male,Greece,Information systems/Computing methodologies,"University of Patras/University of Maryland, College Park/University of Toronto",18275,65,270,1994,student12303,PHD,,Male,,
